Rjuqf7P3nX,CS377,Spring,2019,Homework1,Create an ER diagram for the Emory College University Database.,100,100
s8jX7v1r9L,CS377,Spring,2019,Homework1,Create an ER diagram for the Emory College University Database.,100,77
stB2damzF1,CS377,Spring,2019,Homework1,Create an ER diagram for the Emory College University Database.,100,57
tmil3gYi8I,CS377,Spring,2019,Homework1,Create an ER diagram for the Emory College University Database.,100,74
vrSPzDaBog,CS377,Spring,2019,Homework1,Create an ER diagram for the Emory College University Database.,100,48
w4xX1lvTG7,CS377,Spring,2019,Homework1,Create an ER diagram for the Emory College University Database.,100,75
yVEE6glmyP,CS377,Spring,2019,Homework1,Create an ER diagram for the Emory College University Database.,100,56
2ruNWPmicg,CS377,Spring,2020,Assignment4,Database design for the US congress database,100,93
5xTn7laQAz,CS377,Spring,2020,Assignment4,Database design for the US congress database,100,46
8uv1aK9btU,CS377,Spring,2021,Assignment4,Database design for the US congress database,100,76
9mCMQL1myp,CS377,Spring,2020,Assignment4,Database design for the US congress database,100,48
aKtF7xlCj,CS377,Spring,2020,Assignment4,Database design for the US congress database,100,47
AnRRwDoMFm,CS377,Spring,2021,Assignment4,Database design for the US congress database,100,62
cp5asEx6KR,CS377,Spring,2021,Assignment4,Database design for the US congress database,100,89
EIBGkZJ8LU,CS377,Spring,2021,Assignment4,Database design for the US congress database,100,76
erGZXNCSa8,CS377,Spring,2020,Assignment4,Database design for the US congress database,100,86
fe20lUruvB,CS377,Spring,2021,Assignment4,Database design for the US congress database,100,70
g0aGB2MNq6,CS377,Spring,2020,Assignment4,Database design for the US congress database,100,45
I8k5HwpLlU,CS377,Spring,2021,Assignment4,Database design for the US congress database,100,67
k4hG2bKBi2,CS377,Spring,2021,Assignment4,Database design for the US congress database,100,57
Ki437ImMiB,CS377,Spring,2020,Assignment4,Database design for the US congress database,100,62
kJQAvxlegv,CS377,Spring,2021,Assignment4,Database design for the US congress database,100,73
l8Ck5AEii7,CS377,Spring,2021,Assignment4,Database design for the US congress database,100,60
MMNPTkNHZg,CS377,Spring,2021,Assignment4,Database design for the US congress database,100,60
nlNo3Ifie2,CS377,Spring,2021,Assignment4,Database design for the US congress database,100,72
OcbMCqoATE,CS377,Spring,2020,Assignment4,Database design for the US congress database,100,77
OhfDW5FQet,CS377,Spring,2021,Assignment4,Database design for the US congress database,100,80
P80TDV5kec,CS377,Spring,2020,Assignment4,Database design for the US congress database,100,56
pAA8hhbaAf,CS377,Spring,2021,Assignment4,Database design for the US congress database,100,59
PiQvBSPut9,CS377,Spring,2020,Assignment4,Database design for the US congress database,100,59
pSE2USVUGe,CS377,Spring,2020,Assignment4,Database design for the US congress database,100,51
qjAClhRo8T,CS377,Spring,2021,Assignment4,Database design for the US congress database,100,62
QVsfnLS8nP,CS377,Spring,2021,Assignment4,Database design for the US congress database,100,82
RwKSObZt8b,CS377,Spring,2021,Assignment4,Database design for the US congress database,100,73
RxNqRHaaoI,CS377,Spring,2021,Assignment4,Database design for the US congress database,100,94
tmt3aPs20s,CS377,Spring,2020,Assignment4,Database design for the US congress database,100,96
UPLEFa48ob,CS377,Spring,2020,Assignment4,Database design for the US congress database,100,90
UX8dL9oWOH,CS377,Spring,2020,Assignment4,Database design for the US congress database,100,62
uZfhzJCf3Q,CS377,Spring,2020,Assignment4,Database design for the US congress database,100,47
v9ksRoAENe,CS377,Spring,2021,Assignment4,Database design for the US congress database,100,79
VkA4Ln4RP8,CS377,Spring,2020,Assignment4,Database design for the US congress database,100,93
vMCwbZJ5UI,CS377,Spring,2020,Assignment4,Database design for the US congress database,100,85
Vv5mvmR93y,CS377,Spring,2020,Assignment4,Database design for the US congress database,100,87
WJrWAidLZ5,CS377,Spring,2020,Assignment4,Database design for the US congress database,100,74
WVztzxaqG1,CS377,Spring,2021,Assignment4,Database design for the US congress database,100,59
xshALL98rR,CS377,Spring,2021,Assignment4,Database design for the US congress database,100,89
1aRjlUAYpO,CS377,Fall,2021,Assignment5,Database design questions.,100,
A3mMrNEFsy,CS377,Fall,2021,Assignment5,Database design questions.,100,
bCSKEQsp82,CS377,Fall,2021,Assignment5,Database design questions.,100,
bSZa17FK2l,CS377,Fall,2021,Assignment5,Database design questions.,100,
fk7USWbA60,CS377,Fall,2021,Assignment5,Database design questions.,100,
ize3lkeNiR,CS377,Fall,2021,Assignment5,Database design questions.,100,
q24FfeogSR,CS377,Fall,2021,Assignment5,Database design questions.,100,
RtDWbzvtoo,CS377,Fall,2021,Assignment5,Database design questions.,100,
ujARr06uDs,CS377,Fall,2021,Assignment5,Database design questions.,100,
WUMHFJy3AG,CS377,Fall,2021,Assignment5,Database design questions.,100,
Xo3aGKAsfE,CS377,Fall,2021,Assignment5,Database design questions.,100,
0nYGfSzH52,CS377,Spring,2019,Homework2,Design a relational data model for various ER models of the university,100,71
4D8d5NFQey,CS377,Spring,2019,Homework2,Design a relational data model for various ER models of the university,100,58
8BdlWK9mvn,CS377,Spring,2019,Homework2,Design a relational data model for various ER models of the university,100,68
A1Kcf8Z1u3,CS377,Spring,2019,Homework2,Design a relational data model for various ER models of the university,100,95
aDQQtN7BnB,CS377,Spring,2019,Homework2,Design a relational data model for various ER models of the university,100,74
ECk9NPOnC1,CS377,Spring,2019,Homework2,Design a relational data model for various ER models of the university,100,81
F8SGo1rfbJ,CS377,Spring,2019,Homework2,Design a relational data model for various ER models of the university,100,93
hEp6l3yRkB,CS377,Spring,2019,Homework2,Design a relational data model for various ER models of the university,100,71
ixYZCGpl5D,CS377,Spring,2019,Homework2,Design a relational data model for various ER models of the university,100,45
JEdJCRTwMu,CS377,Spring,2019,Homework2,Design a relational data model for various ER models of the university,100,77
LbOIaCTwOR,CS377,Spring,2019,Homework2,Design a relational data model for various ER models of the university,100,71
Q5zYQSo07T,CS377,Spring,2019,Homework2,Design a relational data model for various ER models of the university,100,78
qSaWq5Khmt,CS377,Spring,2019,Homework2,Design a relational data model for various ER models of the university,100,52
Rjuqf7P3nX,CS377,Spring,2019,Homework2,Design a relational data model for various ER models of the university,100,92
s8jX7v1r9L,CS377,Spring,2019,Homework2,Design a relational data model for various ER models of the university,100,88
stB2damzF1,CS377,Spring,2019,Homework2,Design a relational data model for various ER models of the university,100,92
tmil3gYi8I,CS377,Spring,2019,Homework2,Design a relational data model for various ER models of the university,100,47
vrSPzDaBog,CS377,Spring,2019,Homework2,Design a relational data model for various ER models of the university,100,76
w4xX1lvTG7,CS377,Spring,2019,Homework2,Design a relational data model for various ER models of the university,100,89
yVEE6glmyP,CS377,Spring,2019,Homework2,Design a relational data model for various ER models of the university,100,88
2ruNWPmicg,CS377,Spring,2020,Assignment3,Develop a Java application to browse the music industry database,100,66
5xTn7laQAz,CS377,Spring,2020,Assignment3,Develop a Java application to browse the music industry database,100,92
8uv1aK9btU,CS377,Spring,2021,Assignment3,Develop a Java application to browse the music industry database,100,94
9mCMQL1myp,CS377,Spring,2020,Assignment3,Develop a Java application to browse the music industry database,100,97
aKtF7xlCj,CS377,Spring,2020,Assignment3,Develop a Java application to browse the music industry database,100,91
AnRRwDoMFm,CS377,Spring,2021,Assignment3,Develop a Java application to browse the music industry database,100,85
cp5asEx6KR,CS377,Spring,2021,Assignment3,Develop a Java application to browse the music industry database,100,100
EIBGkZJ8LU,CS377,Spring,2021,Assignment3,Develop a Java application to browse the music industry database,100,89
erGZXNCSa8,CS377,Spring,2020,Assignment3,Develop a Java application to browse the music industry database,100,90
fe20lUruvB,CS377,Spring,2021,Assignment3,Develop a Java application to browse the music industry database,100,48
g0aGB2MNq6,CS377,Spring,2020,Assignment3,Develop a Java application to browse the music industry database,100,82
I8k5HwpLlU,CS377,Spring,2021,Assignment3,Develop a Java application to browse the music industry database,100,51
k4hG2bKBi2,CS377,Spring,2021,Assignment3,Develop a Java application to browse the music industry database,100,68
Ki437ImMiB,CS377,Spring,2020,Assignment3,Develop a Java application to browse the music industry database,100,83
kJQAvxlegv,CS377,Spring,2021,Assignment3,Develop a Java application to browse the music industry database,100,72
l8Ck5AEii7,CS377,Spring,2021,Assignment3,Develop a Java application to browse the music industry database,100,49
MMNPTkNHZg,CS377,Spring,2021,Assignment3,Develop a Java application to browse the music industry database,100,59
nlNo3Ifie2,CS377,Spring,2021,Assignment3,Develop a Java application to browse the music industry database,100,74
OcbMCqoATE,CS377,Spring,2020,Assignment3,Develop a Java application to browse the music industry database,100,92
OhfDW5FQet,CS377,Spring,2021,Assignment3,Develop a Java application to browse the music industry database,100,79
P80TDV5kec,CS377,Spring,2020,Assignment3,Develop a Java application to browse the music industry database,100,53
pAA8hhbaAf,CS377,Spring,2021,Assignment3,Develop a Java application to browse the music industry database,100,49
PiQvBSPut9,CS377,Spring,2020,Assignment3,Develop a Java application to browse the music industry database,100,78
pSE2USVUGe,CS377,Spring,2020,Assignment3,Develop a Java application to browse the music industry database,100,96
qjAClhRo8T,CS377,Spring,2021,Assignment3,Develop a Java application to browse the music industry database,100,76
QVsfnLS8nP,CS377,Spring,2021,Assignment3,Develop a Java application to browse the music industry database,100,80
RwKSObZt8b,CS377,Spring,2021,Assignment3,Develop a Java application to browse the music industry database,100,100
RxNqRHaaoI,CS377,Spring,2021,Assignment3,Develop a Java application to browse the music industry database,100,79
tmt3aPs20s,CS377,Spring,2020,Assignment3,Develop a Java application to browse the music industry database,100,60
UPLEFa48ob,CS377,Spring,2020,Assignment3,Develop a Java application to browse the music industry database,100,86
UX8dL9oWOH,CS377,Spring,2020,Assignment3,Develop a Java application to browse the music industry database,100,74
uZfhzJCf3Q,CS377,Spring,2020,Assignment3,Develop a Java application to browse the music industry database,100,86
v9ksRoAENe,CS377,Spring,2021,Assignment3,Develop a Java application to browse the music industry database,100,90
VkA4Ln4RP8,CS377,Spring,2020,Assignment3,Develop a Java application to browse the music industry database,100,52
vMCwbZJ5UI,CS377,Spring,2020,Assignment3,Develop a Java application to browse the music industry database,100,99
Vv5mvmR93y,CS377,Spring,2020,Assignment3,Develop a Java application to browse the music industry database,100,79
WJrWAidLZ5,CS377,Spring,2020,Assignment3,Develop a Java application to browse the music industry database,100,90
WVztzxaqG1,CS377,Spring,2021,Assignment3,Develop a Java application to browse the music industry database,100,98
xshALL98rR,CS377,Spring,2021,Assignment3,Develop a Java application to browse the music industry database,100,67
1aRjlUAYpO,CS377,Fall,2021,Final Project,Develop a learning management system using PHP!,200,
A3mMrNEFsy,CS377,Fall,2021,Final Project,Develop a learning management system using PHP!,200,
bCSKEQsp82,CS377,Fall,2021,Final Project,Develop a learning management system using PHP!,200,
bSZa17FK2l,CS377,Fall,2021,Final Project,Develop a learning management system using PHP!,200,
fk7USWbA60,CS377,Fall,2021,Final Project,Develop a learning management system using PHP!,200,
ize3lkeNiR,CS377,Fall,2021,Final Project,Develop a learning management system using PHP!,200,
q24FfeogSR,CS377,Fall,2021,Final Project,Develop a learning management system using PHP!,200,
RtDWbzvtoo,CS377,Fall,2021,Final Project,Develop a learning management system using PHP!,200,
ujARr06uDs,CS377,Fall,2021,Final Project,Develop a learning management system using PHP!,200,
WUMHFJy3AG,CS377,Fall,2021,Final Project,Develop a learning management system using PHP!,200,
Xo3aGKAsfE,CS377,Fall,2021,Final Project,Develop a learning management system using PHP!,200,
0nYGfSzH52,CS377,Spring,2019,Homework7,Develop a PHP application to query the supplier database,100,20
4D8d5NFQey,CS377,Spring,2019,Homework7,Develop a PHP application to query the supplier database,100,29
8BdlWK9mvn,CS377,Spring,2019,Homework7,Develop a PHP application to query the supplier database,100,78
A1Kcf8Z1u3,CS377,Spring,2019,Homework7,Develop a PHP application to query the supplier database,100,66
aDQQtN7BnB,CS377,Spring,2019,Homework7,Develop a PHP application to query the supplier database,100,51
ECk9NPOnC1,CS377,Spring,2019,Homework7,Develop a PHP application to query the supplier database,100,61
F8SGo1rfbJ,CS377,Spring,2019,Homework7,Develop a PHP application to query the supplier database,100,70
hEp6l3yRkB,CS377,Spring,2019,Homework7,Develop a PHP application to query the supplier database,100,68
ixYZCGpl5D,CS377,Spring,2019,Homework7,Develop a PHP application to query the supplier database,100,70
JEdJCRTwMu,CS377,Spring,2019,Homework7,Develop a PHP application to query the supplier database,100,21
LbOIaCTwOR,CS377,Spring,2019,Homework7,Develop a PHP application to query the supplier database,100,93
Q5zYQSo07T,CS377,Spring,2019,Homework7,Develop a PHP application to query the supplier database,100,53
qSaWq5Khmt,CS377,Spring,2019,Homework7,Develop a PHP application to query the supplier database,100,44
Rjuqf7P3nX,CS377,Spring,2019,Homework7,Develop a PHP application to query the supplier database,100,85
s8jX7v1r9L,CS377,Spring,2019,Homework7,Develop a PHP application to query the supplier database,100,84
stB2damzF1,CS377,Spring,2019,Homework7,Develop a PHP application to query the supplier database,100,34
tmil3gYi8I,CS377,Spring,2019,Homework7,Develop a PHP application to query the supplier database,100,25
vrSPzDaBog,CS377,Spring,2019,Homework7,Develop a PHP application to query the supplier database,100,72
w4xX1lvTG7,CS377,Spring,2019,Homework7,Develop a PHP application to query the supplier database,100,48
yVEE6glmyP,CS377,Spring,2019,Homework7,Develop a PHP application to query the supplier database,100,45
4RygfhpS1h,CS171,Fall,2021,Final Exam,Final exam ,100,
77JVECgA9Y,CS171,Fall,2021,Final Exam,Final exam ,100,
82rggZxf5c,CS171,Fall,2021,Final Exam,Final exam ,100,
9wHtriXf8s,CS171,Fall,2021,Final Exam,Final exam ,100,
AyZm6kgtLQ,CS171,Fall,2021,Final Exam,Final exam ,100,
ffD2jzc574,CS171,Fall,2021,Final Exam,Final exam ,100,
j3BjhOJA0K,CS171,Fall,2021,Final Exam,Final exam ,100,
loWO7ep40W,CS171,Fall,2021,Final Exam,Final exam ,100,
LRH33DL7sR,CS171,Fall,2021,Final Exam,Final exam ,100,
Oojd410rxz,CS171,Fall,2021,Final Exam,Final exam ,100,
qBhsb9AT1D,CS171,Fall,2021,Final Exam,Final exam ,100,
RCkC4TjYNZ,CS171,Fall,2021,Final Exam,Final exam ,100,
SGDgfAoZn8,CS171,Fall,2021,Final Exam,Final exam ,100,
Sx6sqg2Av5,CS171,Fall,2021,Final Exam,Final exam ,100,
UuUxEvmxXO,CS171,Fall,2021,Final Exam,Final exam ,100,
wUSNkrt2i7,CS171,Fall,2021,Final Exam,Final exam ,100,
WW56HAP2R1,CS171,Fall,2021,Final Exam,Final exam ,100,
YXCMIivcy6,CS171,Fall,2021,Final Exam,Final exam ,100,
zMdmtuvTDn,CS171,Fall,2021,Final Exam,Final exam ,100,
1aRjlUAYpO,CS377,Fall,2021,Final Exam,Final exam ,200,
A3mMrNEFsy,CS377,Fall,2021,Final Exam,Final exam ,200,
bCSKEQsp82,CS377,Fall,2021,Final Exam,Final exam ,200,
bSZa17FK2l,CS377,Fall,2021,Final Exam,Final exam ,200,
fk7USWbA60,CS377,Fall,2021,Final Exam,Final exam ,200,
ize3lkeNiR,CS377,Fall,2021,Final Exam,Final exam ,200,
q24FfeogSR,CS377,Fall,2021,Final Exam,Final exam ,200,
RtDWbzvtoo,CS377,Fall,2021,Final Exam,Final exam ,200,
ujARr06uDs,CS377,Fall,2021,Final Exam,Final exam ,200,
WUMHFJy3AG,CS377,Fall,2021,Final Exam,Final exam ,200,
Xo3aGKAsfE,CS377,Fall,2021,Final Exam,Final exam ,200,
0nYGfSzH52,CS377,Spring,2019,Final Exam,Final exam for CS377,100,58
4D8d5NFQey,CS377,Spring,2019,Final Exam,Final exam for CS377,100,48
8BdlWK9mvn,CS377,Spring,2019,Final Exam,Final exam for CS377,100,74
A1Kcf8Z1u3,CS377,Spring,2019,Final Exam,Final exam for CS377,100,94
aDQQtN7BnB,CS377,Spring,2019,Final Exam,Final exam for CS377,100,93
ECk9NPOnC1,CS377,Spring,2019,Final Exam,Final exam for CS377,100,51
F8SGo1rfbJ,CS377,Spring,2019,Final Exam,Final exam for CS377,100,53
hEp6l3yRkB,CS377,Spring,2019,Final Exam,Final exam for CS377,100,66
ixYZCGpl5D,CS377,Spring,2019,Final Exam,Final exam for CS377,100,21
JEdJCRTwMu,CS377,Spring,2019,Final Exam,Final exam for CS377,100,40
LbOIaCTwOR,CS377,Spring,2019,Final Exam,Final exam for CS377,100,54
Q5zYQSo07T,CS377,Spring,2019,Final Exam,Final exam for CS377,100,66
qSaWq5Khmt,CS377,Spring,2019,Final Exam,Final exam for CS377,100,44
Rjuqf7P3nX,CS377,Spring,2019,Final Exam,Final exam for CS377,100,59
s8jX7v1r9L,CS377,Spring,2019,Final Exam,Final exam for CS377,100,52
stB2damzF1,CS377,Spring,2019,Final Exam,Final exam for CS377,100,38
tmil3gYi8I,CS377,Spring,2019,Final Exam,Final exam for CS377,100,90
vrSPzDaBog,CS377,Spring,2019,Final Exam,Final exam for CS377,100,40
w4xX1lvTG7,CS377,Spring,2019,Final Exam,Final exam for CS377,100,93
yVEE6glmyP,CS377,Spring,2019,Final Exam,Final exam for CS377,100,82
0nYGfSzH52,CS171,Fall,2017,Midterm1,First midterm of the the course.,60,20
2ruNWPmicg,CS171,Fall,2019,Midterm1,First midterm of the the course.,60,58
4D8d5NFQey,CS171,Fall,2017,Midterm1,First midterm of the the course.,60,31
5xTn7laQAz,CS171,Fall,2019,Midterm1,First midterm of the the course.,60,27
8BdlWK9mvn,CS171,Fall,2017,Midterm1,First midterm of the the course.,60,55
9mCMQL1myp,CS171,Fall,2019,Midterm1,First midterm of the the course.,60,54
A1Kcf8Z1u3,CS171,Fall,2017,Midterm1,First midterm of the the course.,60,47
aDQQtN7BnB,CS171,Fall,2018,Midterm1,First midterm of the the course.,60,47
aKtF7xlCj,CS171,Fall,2019,Midterm1,First midterm of the the course.,60,48
DlK1RDF6DZ,CS171,Fall,2018,Midterm1,First midterm of the the course.,60,40
ECk9NPOnC1,CS171,Fall,2017,Midterm1,First midterm of the the course.,60,43
erGZXNCSa8,CS171,Fall,2019,Midterm1,First midterm of the the course.,60,34
EWUS9AaKts,CS171,Fall,2018,Midterm1,First midterm of the the course.,60,22
F8SGo1rfbJ,CS171,Fall,2018,Midterm1,First midterm of the the course.,60,26
FGVfybCruk,CS171,Fall,2019,Midterm1,First midterm of the the course.,60,34
g0aGB2MNq6,CS171,Fall,2019,Midterm1,First midterm of the the course.,60,26
hEp6l3yRkB,CS171,Fall,2017,Midterm1,First midterm of the the course.,60,57
iep724zbM3,CS171,Fall,2018,Midterm1,First midterm of the the course.,60,20
ixYZCGpl5D,CS171,Fall,2018,Midterm1,First midterm of the the course.,60,36
JEdJCRTwMu,CS171,Fall,2018,Midterm1,First midterm of the the course.,60,45
Ki437ImMiB,CS171,Fall,2019,Midterm1,First midterm of the the course.,60,25
l8fb19WIds,CS171,Fall,2018,Midterm1,First midterm of the the course.,60,55
LbOIaCTwOR,CS171,Fall,2018,Midterm1,First midterm of the the course.,60,35
MvygDkC5GZ,CS171,Fall,2019,Midterm1,First midterm of the the course.,60,31
OcbMCqoATE,CS171,Fall,2019,Midterm1,First midterm of the the course.,60,34
P80TDV5kec,CS171,Fall,2019,Midterm1,First midterm of the the course.,60,49
PiQvBSPut9,CS171,Fall,2019,Midterm1,First midterm of the the course.,60,30
pSE2USVUGe,CS171,Fall,2019,Midterm1,First midterm of the the course.,60,36
Q5zYQSo07T,CS171,Fall,2017,Midterm1,First midterm of the the course.,60,30
QrcaEXMLnx,CS171,Fall,2019,Midterm1,First midterm of the the course.,60,56
qSaWq5Khmt,CS171,Fall,2018,Midterm1,First midterm of the the course.,60,29
Rjuqf7P3nX,CS171,Fall,2017,Midterm1,First midterm of the the course.,60,24
rRMSF0EH7d,CS171,Fall,2018,Midterm1,First midterm of the the course.,60,48
s8jX7v1r9L,CS171,Fall,2018,Midterm1,First midterm of the the course.,60,21
stB2damzF1,CS171,Fall,2017,Midterm1,First midterm of the the course.,60,41
tmil3gYi8I,CS171,Fall,2017,Midterm1,First midterm of the the course.,60,41
tmt3aPs20s,CS171,Fall,2019,Midterm1,First midterm of the the course.,60,33
UPLEFa48ob,CS171,Fall,2019,Midterm1,First midterm of the the course.,60,46
UX8dL9oWOH,CS171,Fall,2019,Midterm1,First midterm of the the course.,60,24
uZfhzJCf3Q,CS171,Fall,2019,Midterm1,First midterm of the the course.,60,38
VkA4Ln4RP8,CS171,Fall,2019,Midterm1,First midterm of the the course.,60,46
vMCwbZJ5UI,CS171,Fall,2019,Midterm1,First midterm of the the course.,60,29
vrSPzDaBog,CS171,Fall,2017,Midterm1,First midterm of the the course.,60,57
Vv5mvmR93y,CS171,Fall,2019,Midterm1,First midterm of the the course.,60,52
VxX7KCsBEi,CS171,Fall,2019,Midterm1,First midterm of the the course.,60,44
w4xX1lvTG7,CS171,Fall,2018,Midterm1,First midterm of the the course.,60,25
WJrWAidLZ5,CS171,Fall,2018,Midterm1,First midterm of the the course.,60,27
ybgAEICak2,CS171,Fall,2019,Midterm1,First midterm of the the course.,60,60
yVEE6glmyP,CS171,Fall,2017,Midterm1,First midterm of the the course.,60,20
1aRjlUAYpO,CS377,Fall,2021,Assignment3,Formulate advanced SQL queries for the Yelp Database,100,52
A3mMrNEFsy,CS377,Fall,2021,Assignment3,Formulate advanced SQL queries for the Yelp Database,100,68
bCSKEQsp82,CS377,Fall,2021,Assignment3,Formulate advanced SQL queries for the Yelp Database,100,98
bSZa17FK2l,CS377,Fall,2021,Assignment3,Formulate advanced SQL queries for the Yelp Database,100,89
fk7USWbA60,CS377,Fall,2021,Assignment3,Formulate advanced SQL queries for the Yelp Database,100,87
ize3lkeNiR,CS377,Fall,2021,Assignment3,Formulate advanced SQL queries for the Yelp Database,100,94
q24FfeogSR,CS377,Fall,2021,Assignment3,Formulate advanced SQL queries for the Yelp Database,100,87
RtDWbzvtoo,CS377,Fall,2021,Assignment3,Formulate advanced SQL queries for the Yelp Database,100,46
ujARr06uDs,CS377,Fall,2021,Assignment3,Formulate advanced SQL queries for the Yelp Database,100,66
WUMHFJy3AG,CS377,Fall,2021,Assignment3,Formulate advanced SQL queries for the Yelp Database,100,45
Xo3aGKAsfE,CS377,Fall,2021,Assignment3,Formulate advanced SQL queries for the Yelp Database,100,67
1aRjlUAYpO,CS377,Fall,2021,Assignment4,Formulate MongoDB queries for the Yelp database,100,67
A3mMrNEFsy,CS377,Fall,2021,Assignment4,Formulate MongoDB queries for the Yelp database,100,56
bCSKEQsp82,CS377,Fall,2021,Assignment4,Formulate MongoDB queries for the Yelp database,100,60
bSZa17FK2l,CS377,Fall,2021,Assignment4,Formulate MongoDB queries for the Yelp database,100,94
fk7USWbA60,CS377,Fall,2021,Assignment4,Formulate MongoDB queries for the Yelp database,100,83
ize3lkeNiR,CS377,Fall,2021,Assignment4,Formulate MongoDB queries for the Yelp database,100,92
